fulcrum_id,latitude,longitude,name_of_surveyor,date_of_survey,type_of_disaster,site_id,project,photos,photos_caption,photos_url,total_damage_rating,gps_pin,street_address_sub_thoroughfare,street_address_thoroughfare,street_address_suite,street_address_locality,street_address_sub_admin_area,street_address_admin_area,street_address_postal_code,street_address_country,street_address_full,building_use,building_use_other,number_of_stories,age_yrs,attached_garage,roof_shape,roof_shape_other,roof_cover_format,roof_cover_format_other,roof_cover_material,roof_cover_material_other,roof_framing,roof_framing_other,structural_wall,structural_wall_other,wall_covercladding,wall_covercladding_other,structure_elevated,height_above_grade,shuttersstorm_panels,hurricane_clips,damage_cause,damage_cause_other,roof_cover_dmg,roof_sheathing_dmg,roof_framing_dmg,wall_cover_dmg,wall_sheathing_dmg,wall_framingstructure_dmg,windows_dmg,garage_door_dmg,patio_doors_dmg,entry_doors_dmg,structure_usable,notes,qc_id,qc_code,qc_notes
d2604720-e220-4769-9761-32cac4942194,28.066467,-97.09947,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0012-TK,CMMI-1266418,"266e798b-27c7-442b-9a35-9762d5e42275,602183b4-4893-4f34-b980-a787fa5147c7,18764f0f-3576-4724-9017-78d67b1abdbf,895f184c-56ac-4281-a925-23d87d3eb55b,f272d1b0-6395-4b93-9984-f11d3b549d9e,2eefa2c2-cbb9-47aa-9545-fe05bb5bb784",",,,,,",https://web.fulcrumapp.com/photos/view?photos=266e798b-27c7-442b-9a35-9762d5e42275%2C602183b4-4893-4f34-b980-a787fa5147c7%2C18764f0f-3576-4724-9017-78d67b1abdbf%2C895f184c-56ac-4281-a925-23d87d3eb55b%2Cf272d1b0-6395-4b93-9984-f11d3b549d9e%2C2eefa2c2-cbb9-47aa-9545-fe05bb5bb784,2=Moderate,11,129,Lakeview Rd.,,Rockport,,TX,78382,,129 Lakeview Rd. Rockport TX 78382,Single Family,,2,35,no,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,no,,no,n/a,Wind,,50%,0%,0%,50%,25%,25%,0%,n/a,n/a,,no,Mud in from lake,MM,2a,Updated address and GPS pin.  Updated construction year and building materials.
332c2393-d02f-47b4-a79f-88b1649d67c8,28.068882,-97.111604,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0013-TK,CMMI-1266418,"227e1b5c-3da3-438c-8637-f57d146c664a,66738cbf-7d1b-47a0-bb34-9fae6307e372,1b55ec47-4136-44c6-be53-9fbf49c92295,3a355a65-919b-456e-9f5e-43e4c6aaa267,369a4bd8-bc72-4585-91e3-62f74bb74b29,cdbcc0eb-a132-44e5-8409-927b52332794,43b59508-7a1a-4c98-86c7-d9e65dd187e1,ceb78046-92fb-4547-ba3f-8294efda745e,2f4dc524-1f13-407f-aad0-93ec3b2bec48,ddae08ae-d8c5-400b-b018-ad5fd5e1141e,77dba0a8-7dcd-46d5-b9f7-475e43c84238,6c49c7cc-0b64-4c33-a48a-c2915aaf9ff6,0e14967f-1cdf-4998-b36a-a0250e0997ed,4a9bf14b-975d-4a17-81a1-c409e697061b",",,,,,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=227e1b5c-3da3-438c-8637-f57d146c664a%2C66738cbf-7d1b-47a0-bb34-9fae6307e372%2C1b55ec47-4136-44c6-be53-9fbf49c92295%2C3a355a65-919b-456e-9f5e-43e4c6aaa267%2C369a4bd8-bc72-4585-91e3-62f74bb74b29%2Ccdbcc0eb-a132-44e5-8409-927b52332794%2C43b59508-7a1a-4c98-86c7-d9e65dd187e1%2Cceb78046-92fb-4547-ba3f-8294efda745e%2C2f4dc524-1f13-407f-aad0-93ec3b2bec48%2Cddae08ae-d8c5-400b-b018-ad5fd5e1141e%2C77dba0a8-7dcd-46d5-b9f7-475e43c84238%2C6c49c7cc-0b64-4c33-a48a-c2915aaf9ff6%2C0e14967f-1cdf-4998-b36a-a0250e0997ed%2C4a9bf14b-975d-4a17-81a1-c409e697061b,4=Total,13,642,Copano Cove Rd,,Rockport,,TX,78382,,642 Copano Cove Rd Rockport TX 78382,Single Family,,2,0,no,Complex,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,,,n/a,"Wind,Surge",,100%,100%,100%,100%,100%,100%,50%,yes,n/a,,no,"breakwall, transport up, address estimated--not on google street view--vacant lot",MM,2b,"Address and GPS pin updated, damage rating changed to total. House not available on zillow"
2f373d1a-6d32-436c-bba3-79681dc8e33b,28.068982,-97.111347,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0014-TK,CMMI-1266418,"ade75d44-55a0-422b-9a75-7e22946af078,2e69060c-ba3c-4fac-a332-25093ad7134a,8e8f1213-6665-4226-a020-a82b7315fa17,10c0a26a-248c-4299-9118-0a4892ad13ce,09e665ba-a8c1-430c-8865-ab90d6d98196,98623234-db14-430b-a099-26bdfcc68d0b",",,,,,",https://web.fulcrumapp.com/photos/view?photos=ade75d44-55a0-422b-9a75-7e22946af078%2C2e69060c-ba3c-4fac-a332-25093ad7134a%2C8e8f1213-6665-4226-a020-a82b7315fa17%2C10c0a26a-248c-4299-9118-0a4892ad13ce%2C09e665ba-a8c1-430c-8865-ab90d6d98196%2C98623234-db14-430b-a099-26bdfcc68d0b,4=Total,14,702,Copano Cove Rd,,Rockport,,TX,78382,,702 Copano Cove Rd Rockport TX 78382,Single Family,,1,30,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,yes,no,"Wind,Surge",,100%,100%,25%,25%,25%,0%,0%,n/a,n/a,no,no,"plywood panels, stom surge, elevation is 1 story",MM,2a,"Updated address and GPS pin, roof framing loss changed to 25%, damage rating changed to total. ,updated year built and materials used."
24e785c4-a81a-4afa-8c22-bffaa0d2d224,28.068698,-97.111054,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0015-TK,CMMI-1266418,"6b71f482-c3e5-41b2-9f85-bc8199d62407,7582b040-eaff-42c9-aefc-6640fcafe41a,7edcbb3a-2dd2-4482-ac60-da36e1b2b6dc,e0d7de2c-0216-4c8f-8c18-7e67560b006a",",,,",https://web.fulcrumapp.com/photos/view?photos=6b71f482-c3e5-41b2-9f85-bc8199d62407%2C7582b040-eaff-42c9-aefc-6640fcafe41a%2C7edcbb3a-2dd2-4482-ac60-da36e1b2b6dc%2Ce0d7de2c-0216-4c8f-8c18-7e67560b006a,2=Moderate,15,701,Copano Cove Rd.,,Rockport,,TX,78382,,701 Copano Cove Rd. Rockport TX 78382,Single Family,,1,10,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,10,yes,n/a,Wind,,25%,25%,0%,25%,25%,25%,0%,yes,n/a,no,yes,"storm panel destroyed, bout house lower elevation building, elevation is 1 story",MM,2a,"Updated address and GPS pin.  ,updated year built and materials used."
f57edbe4-7f9e-405d-bc26-c03b19731cd0,28.069119,-97.110714,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0016-TK,CMMI-1266418,"ac60c58e-9ed9-4409-bdd5-64b5b795dfb4,23b6ed68-6cb3-4abb-8b4a-ae3934fa0556,3f6b8234-854e-4afa-960e-f6ccdbde2a97,7433830f-f949-4090-a770-e99347fde4e4,0687d7b3-0f91-4edb-a7af-ba44091198a5,d54f6b68-ac1d-4668-9cd9-6131ab30b6d7,0b0e29a8-17fc-4152-8419-83414b906a46",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=ac60c58e-9ed9-4409-bdd5-64b5b795dfb4%2C23b6ed68-6cb3-4abb-8b4a-ae3934fa0556%2C3f6b8234-854e-4afa-960e-f6ccdbde2a97%2C7433830f-f949-4090-a770-e99347fde4e4%2C0687d7b3-0f91-4edb-a7af-ba44091198a5%2Cd54f6b68-ac1d-4668-9cd9-6131ab30b6d7%2C0b0e29a8-17fc-4152-8419-83414b906a46,2=Moderate,16,710,Copano Cove Rd.,,Rockport,,TX,78382,,710 Copano Cove Rd. Rockport TX 78382,Single Family,,2,41,no,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,yes,n/a,"Wind,Surge",,0%,0%,0%,25%,25%,0%,25%,n/a,n/a,yes,yes,"plywood deck loss, some windows (surge)",MM,2a,Updated address and GPS pin. Updated year built and materials.
93c708dd-a30d-478c-94f9-5a57eece7d69,28.069204,-97.110362,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0017-TK,CMMI-1266418,"a7402483-427c-4b7f-9c1d-90bd9fdfcbbe,ce27c1af-40d6-46e1-9444-412dec51f6fe,503289b2-731c-4583-b931-3570f8fe8efc,abe10a35-27fe-492e-a755-aef5ffe341e4,4bd979f5-3e4a-4e05-b54b-2ff5329173b0,fdf68726-c1ec-4f8b-94d0-4e21a06d1686,d22ea4b8-6c2f-4b21-821e-6f41d3476e14,f12ebb2d-6a95-4c79-8201-59d164432ae9,b24b07ef-531f-4702-8e8e-b508d00a5fb8",",,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=a7402483-427c-4b7f-9c1d-90bd9fdfcbbe%2Cce27c1af-40d6-46e1-9444-412dec51f6fe%2C503289b2-731c-4583-b931-3570f8fe8efc%2Cabe10a35-27fe-492e-a755-aef5ffe341e4%2C4bd979f5-3e4a-4e05-b54b-2ff5329173b0%2Cfdf68726-c1ec-4f8b-94d0-4e21a06d1686%2Cd22ea4b8-6c2f-4b21-821e-6f41d3476e14%2Cf12ebb2d-6a95-4c79-8201-59d164432ae9%2Cb24b07ef-531f-4702-8e8e-b508d00a5fb8,2=Moderate,17,714,Copano Cove Rd.,,Rockport,,TX,78382,,714 Copano Cove Rd. Rockport TX 78382,Single Family,,2,15,no,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,no,,yes,n/a,"Wind,Surge",,0%,0%,0%,25%,0%,0%,0%,,,,yes,"door only, surge damage to deck and patio, bay house",MM,2a,Updated address and GPS pin.  Updated year built and materials.
98c71bc2-ba96-4834-b7b8-e286b0f09f73,28.069367,-97.110135,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0018-TK,CMMI-1266418,"0f4401c4-8203-4a8e-b1ba-9d9af38f9070,f3e86707-a490-4a7e-9e3a-8729c840ea35,56c47fef-1f56-4eb4-a08e-b5cac70d4300,ee74e412-e352-4b9a-acbd-dc04721f1bb4,37620157-61cd-4149-891b-9c441ce08dfb,143fc01d-a228-43a7-a0ac-e9c1c1a0d5d3,77d7c370-dd64-4fec-a189-9ace6ac6687e,3032215e-3c95-44be-b739-79211c0ef39c,b63a4687-16ed-4b2e-9272-1674fa7bd404",",,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=0f4401c4-8203-4a8e-b1ba-9d9af38f9070%2Cf3e86707-a490-4a7e-9e3a-8729c840ea35%2C56c47fef-1f56-4eb4-a08e-b5cac70d4300%2Cee74e412-e352-4b9a-acbd-dc04721f1bb4%2C37620157-61cd-4149-891b-9c441ce08dfb%2C143fc01d-a228-43a7-a0ac-e9c1c1a0d5d3%2C77d7c370-dd64-4fec-a189-9ace6ac6687e%2C3032215e-3c95-44be-b739-79211c0ef39c%2Cb63a4687-16ed-4b2e-9272-1674fa7bd404,4=Total,18,718,Copano Cove Rd.,,Rockport,,TX,78382,,718 Copano Cove Rd. Rockport TX 78382,Single Family,,1,35,no,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,yes,8,no,no,Wind,,100%,100%,50%,75%,75%,75%,50%,n/a,no,yes,,"1 floor elevation, total collapse upper floor",MM,2a,"Updated address and GPS pin, damage rating changed to total.  Updated year built and materials.  TKC added photo"
5791ae4a-a647-4b8b-b848-9158ce5579ad,28.069497,-97.109915,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0019-TK,CMMI-1266418,"92f1e3cb-e91a-4e02-b90d-619d79621c85,e9f828fb-b11b-4eba-a5ed-385eec9f3e25,8a56fea6-4454-47b7-a7be-93eaca5c5f73,8e98088d-2bb6-4902-8f56-8b93170e2bae,afc6c41f-99c7-4030-bdc8-445e27b531f6,7c8dd1f7-2b7a-490f-ad3c-549ab3a78cef,762a3824-7585-4753-bbca-7e5e65f43e8f",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=92f1e3cb-e91a-4e02-b90d-619d79621c85%2Ce9f828fb-b11b-4eba-a5ed-385eec9f3e25%2C8a56fea6-4454-47b7-a7be-93eaca5c5f73%2C8e98088d-2bb6-4902-8f56-8b93170e2bae%2Cafc6c41f-99c7-4030-bdc8-445e27b531f6%2C7c8dd1f7-2b7a-490f-ad3c-549ab3a78cef%2C762a3824-7585-4753-bbca-7e5e65f43e8f,2=Moderate,19,722,Copano Cove Rd.,,Rockport,,TX,78382,,722 Copano Cove Rd. Rockport TX 78382,Single Family,,1,46,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,yes,,"Wind,Surge",,25%,0%,0%,25%,25%,25%,0%,yes,no,no,yes,"elevated one story, site 19 repeated twice",MM,2a,Updated address. Updated year built and materials.
46b0cf63-cb2a-42a9-8a09-0c8e5c5658c9,28.069566,-97.109732,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0020-TK,CMMI-1266418,"1b920b70-8dea-40de-9de2-0cab829ef5e4,9ca2a52d-bb71-48df-bc72-2614a795cdb1,15ac2c17-04b9-4f68-98a7-b221c110ac5c,40278b20-113e-4f48-9070-c62f3c4696e9,b28389e0-42b6-42c6-aeb3-bef8e47d0d2a,a7fdb885-c10a-4fd1-a684-e3a5d7d39224,b09d29f3-8882-45fa-bef5-ceae2d08f247",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=1b920b70-8dea-40de-9de2-0cab829ef5e4%2C9ca2a52d-bb71-48df-bc72-2614a795cdb1%2C15ac2c17-04b9-4f68-98a7-b221c110ac5c%2C40278b20-113e-4f48-9070-c62f3c4696e9%2Cb28389e0-42b6-42c6-aeb3-bef8e47d0d2a%2Ca7fdb885-c10a-4fd1-a684-e3a5d7d39224%2Cb09d29f3-8882-45fa-bef5-ceae2d08f247,3=Severe,19,724,Copano Cove Rd.,,Rockport,,TX,78382,,724 Copano Cove Rd. Rockport TX 78382,Single Family,,1,46,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Vinyl Siding,,yes,9,yes,n/a,"Wind,Surge",,25%,25%,25%,75%,0%,0%,0%,yes,n/a,no,yes,"waist high water in house, buckled framing, elevated 1 story",MM,2a,"Updated address and GPS pin, damage painting updated to severe(roof structure loss).  Updated year built and materials."
8c87ce93-3945-4a26-ba68-9a6ae78832a4,28.069679,-97.109592,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0020a-TK,CMMI-1266418,"be745e5e-d3e9-470e-b87f-38bac6dbee55,fa4958b0-67ac-4928-adc6-b7bb697d336e,2a416977-25ae-4e93-bce5-0126514e52af,779de96f-9973-488f-bbce-bde5b30c8926,53b124c4-1688-4afd-bc1a-d54f31a0393b,045b72cd-84a5-4632-a0fc-9a4826976f59,9dac648d-1a64-45f2-86de-5d9ce7c7673e,ee1afac9-9e6b-4c0a-bde6-c5ff9da579f8,dfa97237-caeb-4233-8b68-7c8b19168f38,2aade375-90f3-4ff3-8dfb-5d9191a47fe2,85dc8fe4-5bfb-4a58-ba67-f56750861a05,1a9a06ed-7a0a-4fd1-86af-d8cb7b736a83,2b43615c-31e7-4b2f-8c4a-8789e2bfa645,2be86bc4-b76e-4664-a54e-aef6c118d162",",,,,,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=be745e5e-d3e9-470e-b87f-38bac6dbee55%2Cfa4958b0-67ac-4928-adc6-b7bb697d336e%2C2a416977-25ae-4e93-bce5-0126514e52af%2C779de96f-9973-488f-bbce-bde5b30c8926%2C53b124c4-1688-4afd-bc1a-d54f31a0393b%2C045b72cd-84a5-4632-a0fc-9a4826976f59%2C9dac648d-1a64-45f2-86de-5d9ce7c7673e%2Cee1afac9-9e6b-4c0a-bde6-c5ff9da579f8%2Cdfa97237-caeb-4233-8b68-7c8b19168f38%2C2aade375-90f3-4ff3-8dfb-5d9191a47fe2%2C85dc8fe4-5bfb-4a58-ba67-f56750861a05%2C1a9a06ed-7a0a-4fd1-86af-d8cb7b736a83%2C2b43615c-31e7-4b2f-8c4a-8789e2bfa645%2C2be86bc4-b76e-4664-a54e-aef6c118d162,2=Moderate,20,726,Copano Cove Rd.,,Rockport,,TX,78382,,726 Copano Cove Rd. Rockport TX 78382,Single Family,,1,,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,yes,n/a,"Wind,Surge",,25%,0%,0%,25%,25%,25%,0%,yes,no,no,yes,"elevated 1 story, lower level wall-surge, garage door buckled, damage possibly caused by tree",MM,2b,"Updated address, roof cover loss was closer to 25%.  Updated materials, address not available on zillow."
41b548d2-0a1f-40ab-81ca-d37274869ff6,28.069853,-97.109272,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0021-TK,CMMI-1266418,"a0f53998-bafd-4e1f-b904-2ba159f6b920,765c895a-c95e-46d5-a5d2-6ec24818b407,a96dc7c1-cac5-4dee-bfbc-e37c9b5b11e6,4421d738-950f-4098-98b9-622b97001d3d,83f5f5ec-0b8e-4895-8669-84c68fe5315c,1462078d-e745-4443-86ae-a3625d8bc997,51fdd1d2-c726-49f2-a1e4-29e29a892a32,d6078c43-8ded-4e95-b8cf-a65d160dc1f5,380bdfe0-da96-43a0-b68e-fd49649912a5,c93fc6dc-ddc6-4c7a-b2e9-36792c949612,cbcc4013-7bad-44a9-92f9-995effed43fd,fcc6da24-c353-459c-822e-c3b35df008db",",,,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=a0f53998-bafd-4e1f-b904-2ba159f6b920%2C765c895a-c95e-46d5-a5d2-6ec24818b407%2Ca96dc7c1-cac5-4dee-bfbc-e37c9b5b11e6%2C4421d738-950f-4098-98b9-622b97001d3d%2C83f5f5ec-0b8e-4895-8669-84c68fe5315c%2C1462078d-e745-4443-86ae-a3625d8bc997%2C51fdd1d2-c726-49f2-a1e4-29e29a892a32%2Cd6078c43-8ded-4e95-b8cf-a65d160dc1f5%2C380bdfe0-da96-43a0-b68e-fd49649912a5%2Cc93fc6dc-ddc6-4c7a-b2e9-36792c949612%2Ccbcc4013-7bad-44a9-92f9-995effed43fd%2Cfcc6da24-c353-459c-822e-c3b35df008db,3=Severe,21,730,Copano Cove Rd.,,Rockport,,TX,78382,,730 Copano Cove Rd. Rockport TX 78382,Single Family,,1,51,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,yes,n/a,"Wind,Surge",,100%,100%,25%,75%,75%,75%,0%,yes,n/a,,no,"elevated 1 story, soft story, only shutters on sea side",MM,2a,"Updated address and GPS pin, damage rating for roof frame changed to 25%.  Updated year built and materials."
e9e69aef-1d60-47b0-a04c-bf8ec5a0f987,28.069964,-97.109124,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0022-TK,CMMI-1266418,"913c6668-ca3b-4210-9e77-c7c3c568433f,ee0131a3-85a1-443f-b0b7-96f166f3ca0a,e708f045-20bf-49f4-93de-ac8d0b3a3f3e,c02e2b1a-a5f1-4d02-9950-644a31238ac6,231eb8fe-4a2c-4a3e-9ebc-be7f9f3c2a5f,8144b7a9-5218-43ae-b8de-a9c036403694,e6a2aafd-ce4a-4181-92d1-8af9e5cda066,29a6dfab-9f71-476a-8294-6ba2b75fbe27,df90828e-8e17-4d06-831d-5de5d3409a96,901fe7fe-ce9e-4ff7-8887-33ffdcdb79af,f52168d1-da30-4193-a5e9-64122497234c,2c41256c-2450-4fea-9ac8-d6c2a6858600",",,,,,,,,,,,",https://web.fulcrumapp.com/photos/view?photos=913c6668-ca3b-4210-9e77-c7c3c568433f%2Cee0131a3-85a1-443f-b0b7-96f166f3ca0a%2Ce708f045-20bf-49f4-93de-ac8d0b3a3f3e%2Cc02e2b1a-a5f1-4d02-9950-644a31238ac6%2C231eb8fe-4a2c-4a3e-9ebc-be7f9f3c2a5f%2C8144b7a9-5218-43ae-b8de-a9c036403694%2Ce6a2aafd-ce4a-4181-92d1-8af9e5cda066%2C29a6dfab-9f71-476a-8294-6ba2b75fbe27%2Cdf90828e-8e17-4d06-831d-5de5d3409a96%2C901fe7fe-ce9e-4ff7-8887-33ffdcdb79af%2Cf52168d1-da30-4193-a5e9-64122497234c%2C2c41256c-2450-4fea-9ac8-d6c2a6858600,4=Total,22,732,Copano Cove Rd.,,Rockport,,TX,78382,,732 Copano Cove Rd. Rockport TX 78382,Single Family,,1,50,yes,Gable,,Shingles,,Wood,,Wood,,Wood Frame,,Wood Siding,,no,,yes,n/a,"Wind,Surge",,100%,100%,50%,75%,75%,75%,0%,n/a,n/a,no,no,"may have had elevated footings, undercut by surge, damage caused by tree",MM,2a,"Updated address and GPS pin, roof framing loss changed to 50%.  Updated year built and materials."
a6c3f01a-0a4f-4a58-b720-f40997afbd45,28.069041,-97.109316,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0023-TK,CMMI-1266418,"d581005d-6184-45d9-89a8-c8351691eb60,37558046-c85e-4621-92ce-31aeb84b37a2,a8db5799-a2e4-4a6f-b6f0-c3ab60a83d0f,59b33dc3-ef0d-4eba-91b9-c74c3eb8b67b,104bd36d-f237-4e4d-8ad6-b690dd82f41b,38534694-3a00-4e0e-87df-b618524b3597,604fa311-cba3-4f8d-91af-41a5691856f1",",,,,,,",https://web.fulcrumapp.com/photos/view?photos=d581005d-6184-45d9-89a8-c8351691eb60%2C37558046-c85e-4621-92ce-31aeb84b37a2%2Ca8db5799-a2e4-4a6f-b6f0-c3ab60a83d0f%2C59b33dc3-ef0d-4eba-91b9-c74c3eb8b67b%2C104bd36d-f237-4e4d-8ad6-b690dd82f41b%2C38534694-3a00-4e0e-87df-b618524b3597%2C604fa311-cba3-4f8d-91af-41a5691856f1,3=Severe,23,721,Copano Cove Rd.,,Rockport,,TX,78382,,721 Copano Cove Rd. Rockport TX 78382,Single Family,,1,,yes,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,yes,n/a,"Wind,Surge",,50%,50%,25%,25%,25%,25%,0%,yes,,,yes,"plywood shutters, elevated 1 story",MM,2b,"updated address and GPS pin, damage rating changed to severe.  Updated materials, house not available on Zillow."
f3d9db5f-f4b9-49e7-8f51-fd118280f8d4,28.069003,-97.109766,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0024-TK,CMMI-1266418,"df87fd67-abb0-4ccd-9170-60d0d58c77ef,5599ebf4-7ed6-4811-a5e8-537fd41828ff,b701da62-2667-4ec5-bc8f-84a9a0791c05,fa068126-531d-4791-91f8-574d9434595a,06417e40-6612-4742-b23e-2d04ee4d3e23,037186d7-7796-4dad-aa46-74ca12b72244,07df38e0-9ed1-4835-8bf9-3371e2b21e4f,f61d99c8-f09c-4926-a14d-6e4c5aac2860,1ee0857b-c9c4-4c1d-97b8-9a584ccceaca,0063764b-7d1a-4ec0-9b06-7563da2e29b1,de06a1bf-cebe-46db-bcde-d03e2478794b",",,,,,,,,,,residual evidence of flooding from channel behind home",https://web.fulcrumapp.com/photos/view?photos=df87fd67-abb0-4ccd-9170-60d0d58c77ef%2C5599ebf4-7ed6-4811-a5e8-537fd41828ff%2Cb701da62-2667-4ec5-bc8f-84a9a0791c05%2Cfa068126-531d-4791-91f8-574d9434595a%2C06417e40-6612-4742-b23e-2d04ee4d3e23%2C037186d7-7796-4dad-aa46-74ca12b72244%2C07df38e0-9ed1-4835-8bf9-3371e2b21e4f%2Cf61d99c8-f09c-4926-a14d-6e4c5aac2860%2C1ee0857b-c9c4-4c1d-97b8-9a584ccceaca%2C0063764b-7d1a-4ec0-9b06-7563da2e29b1%2Cde06a1bf-cebe-46db-bcde-d03e2478794b,2=Moderate,24,717,Copano Cove Rd.,,Rockport,,TX,78382,,717 Copano Cove Rd. Rockport TX 78382,Single Family,,1,54,yes,Complex,,Shingles,,,tar,Wood,,Wood Frame,,Wood Siding,,yes,8,no,n/a,"Wind,Surge",,25%,0%,0%,25%,25%,25%,0%,,,,,elevated 1 story,MM,2a,"updated address and GPS pin, Updated year built and materials. TKC added photo"
f9f68f00-f519-4061-8ebc-5c76a1730900,28.075862,-97.103129,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0025-TK,CMMI-1266418,"3894d366-6d17-4320-a1e5-3c35b6cffe0b,ec1a3208-f777-40c5-99a3-1d15deb37a3a,a9b4b1b2-ef3d-4e49-903b-246c0c167644",",,",https://web.fulcrumapp.com/photos/view?photos=3894d366-6d17-4320-a1e5-3c35b6cffe0b%2Cec1a3208-f777-40c5-99a3-1d15deb37a3a%2Ca9b4b1b2-ef3d-4e49-903b-246c0c167644,4=Total,25,344,Ridge Harbor Dr.,,Rockport,,TX,78382,,344 Ridge Harbor Dr. Rockport TX 78382,Single Family,,1,36,yes,Gable,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,12,no,n/a,Wind,,100%,100%,100%,100%,100%,100%,100%,yes,n/a,yes,no,"total loss, elevated 1 story",MM,2a,Confirmed construction and damage information 
41cf3da7-d2ee-440b-8e0b-3b5760d85adb,28.075839,-97.102479,Tracy Kijewski-Correa,9/8/2017,Hurricane,HH-090817-S0026-TK,CMMI-1266418,"59e2dafd-65d1-4ae9-9c34-431f7af5daf3,fd124755-efa8-4c2e-9297-0b47bafec27d,2559088f-d648-42fe-ada3-ab8762bf8032,be0aae2f-137a-4e55-b2db-31fc8206fab5,313a89ee-1324-419c-abd0-0cced23be2b7",",,,,",https://web.fulcrumapp.com/photos/view?photos=59e2dafd-65d1-4ae9-9c34-431f7af5daf3%2Cfd124755-efa8-4c2e-9297-0b47bafec27d%2C2559088f-d648-42fe-ada3-ab8762bf8032%2Cbe0aae2f-137a-4e55-b2db-31fc8206fab5%2C313a89ee-1324-419c-abd0-0cced23be2b7,4=Total,26,339,Ridge Harbor Dr.,,Rockport,,TX,78382,,339 Ridge Harbor Dr. Rockport TX 78382,Single Family,,1,39,yes,Hip,,Shingles,,Asphalt,,Wood,,Wood Frame,,Wood Siding,,yes,8,no,n/a,Wind,,100%,100%,100%,50%,50%,50%,50%,yes,n/a,no,no,elevated 1 story,BW,2a,"Updated address and GPS pin, damage rating changed to Total. Confirmed construction information."
